Id,preco
1873,123456.78
1874,123456.78
1875,123456.78
1876,123456.78
1877,123456.78
1878,123456.78
1879,123456.78
1880,123456.78
1881,123456.78
1882,123456.78
1883,123456.78
1884,123456.78
1885,123456.78
1886,123456.78
1887,123456.78
1888,123456.78
1889,123456.78
1890,123456.78
1891,123456.78
1892,123456.78
1893,123456.78
1894,123456.78
1895,123456.78
1896,123456.78
1897,123456.78
1898,123456.78
1899,123456.78
1900,123456.78
1901,123456.78
1902,123456.78
1903,123456.78
1904,123456.78
1905,123456.78
1906,123456.78
1907,123456.78
1908,123456.78
1909,123456.78
1910,123456.78
1911,123456.78
1912,123456.78
1913,123456.78
1914,123456.78
1915,123456.78
1916,123456.78
1917,123456.78
1918,123456.78
1919,123456.78
1920,123456.78
1921,123456.78
1922,123456.78
1923,123456.78
1924,123456.78
1925,123456.78
1926,123456.78
1927,123456.78
1928,123456.78
1929,123456.78
1930,123456.78
1931,123456.78
1932,123456.78
1933,123456.78
1934,123456.78
1935,123456.78
1936,123456.78
1937,123456.78
1938,123456.78
1939,123456.78
1940,123456.78
1941,123456.78
1942,123456.78
1943,123456.78
1944,123456.78
1945,123456.78
1946,123456.78
1947,123456.78
1948,123456.78
1949,123456.78
1950,123456.78
1951,123456.78
1952,123456.78
1953,123456.78
1954,123456.78
1955,123456.78
1956,123456.78
1957,123456.78
1958,123456.78
1959,123456.78
1960,123456.78
1961,123456.78
1962,123456.78
1963,123456.78
1964,123456.78
1965,123456.78
1966,123456.78
1967,123456.78
1968,123456.78
1969,123456.78
1970,123456.78
1971,123456.78
1972,123456.78
1973,123456.78
1974,123456.78
1975,123456.78
1976,123456.78
1977,123456.78
1978,123456.78
1979,123456.78
1980,123456.78
1981,123456.78
1982,123456.78
1983,123456.78
1984,123456.78
1985,123456.78
1986,123456.78
1987,123456.78
1988,123456.78
1989,123456.78
1990,123456.78
1991,123456.78
1992,123456.78
1993,123456.78
1994,123456.78
1995,123456.78
1996,123456.78
1997,123456.78
1998,123456.78
1999,123456.78
